,Argonne_ID,DepMap_ID,RRID,cell_line_name,stripped_cell_line_name,CCLE_Name,Manual_edit
983,GDSC.YAPC,ACH-000332,CVCL_1794,YAPC,YAPC,YAPC_PANCREAS,
984,gCSI.YAPC,ACH-000332,CVCL_1794,YAPC,YAPC,YAPC_PANCREAS,
985,CTRP.YAPC,ACH-000332,CVCL_1794,YAPC,YAPC,YAPC_PANCREAS,
986,CCLE.DB,ACH-000334,CVCL_1168,DB,DB,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
987,GDSC.DB,ACH-000334,CVCL_1168,DB,DB,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
988,gCSI.DB,ACH-000334,CVCL_1168,DB,DB,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
989,CTRP.DB,ACH-000334,CVCL_1168,DB,DB,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
990,CCLE.MSTO211H,ACH-000335,CVCL_1430,MSTO-211H,MSTO211H,MSTO211H_PLEURA,
991,GDSC.MSTO-211H,ACH-000335,CVCL_1430,MSTO-211H,MSTO211H,MSTO211H_PLEURA,
992,CTRP.MSTO-211H,ACH-000335,CVCL_1430,MSTO-211H,MSTO211H,MSTO211H_PLEURA,
993,CCLE.OCIAML3,ACH-000336,CVCL_1844,OCI-AML3,OCIAML3,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
994,GDSC.OCI-AML3,ACH-000336,CVCL_1844,OCI-AML3,OCIAML3,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
995,CTRP.OCI-AML3,ACH-000336,CVCL_1844,OCI-AML3,OCIAML3,OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
996,CCLE.NCIH3122,ACH-000337,CVCL_5160,NCI-H3122,NCIH3122,NCIH3122_LUNG,
997,GDSC.NCI-H3122,ACH-000337,CVCL_5160,NCI-H3122,NCIH3122,NCIH3122_LUNG,
998,CCLE.SR786,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
999,CTRP.SR-786,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1000,NCI60.SR,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1001,GDSC.SR,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1002,NCI60.SR,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1003,GDSC.SR,ACH-000338,CVCL_1711,SR-786,SR786,SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1004,CCLE.HCC461,ACH-000339,CVCL_5135,,HCC461,HCC461_LUNG,
1005,CCLE.SKNFI,ACH-000341,CVCL_1702,SK-N-FI,SKNFI,SKNFI_AUTONOMIC_GANGLIA,
1006,GDSC.SK-N-FI,ACH-000341,CVCL_1702,SK-N-FI,SKNFI,SKNFI_AUTONOMIC_GANGLIA,
1007,gCSI.SK-N-FI,ACH-000341,CVCL_1702,SK-N-FI,SKNFI,SKNFI_AUTONOMIC_GANGLIA,
1008,CTRP.SK-N-FI,ACH-000341,CVCL_1702,SK-N-FI,SKNFI,SKNFI_AUTONOMIC_GANGLIA,
1009,CCLE.CL14,ACH-000342,CVCL_1979,CL-14,CL14,CL14_LARGE_INTESTINE,
1010,NCI60.NCI-H522,ACH-000343,CVCL_1567,NCI-H522,NCIH522,NCIH522_LUNG,
1011,CCLE.NCIH522,ACH-000343,CVCL_1567,NCI-H522,NCIH522,NCIH522_LUNG,
1012,GDSC.NCI-H522,ACH-000343,CVCL_1567,NCI-H522,NCIH522,NCIH522_LUNG,
1013,gCSI.NCI-H522,ACH-000343,CVCL_1567,NCI-H522,NCIH522,NCIH522_LUNG,
1014,CTRP.NCI-H522,ACH-000343,CVCL_1567,NCI-H522,NCIH522,NCIH522_LUNG,
1015,CCLE.SNU668,ACH-000344,CVCL_5081,SNU-668,SNU668,SNU668_STOMACH,
1016,CTRP.SNU-668,ACH-000344,CVCL_5081,SNU-668,SNU668,SNU668_STOMACH,
1017,CCLE.KPNRTBM1,ACH-000345,CVCL_1339,KP-N-RT-BM-1,KPNRTBM1,KPNRTBM1_AUTONOMIC_GANGLIA,
1018,GDSC.KP-N-RT-BM-1,ACH-000345,CVCL_1339,KP-N-RT-BM-1,KPNRTBM1,KPNRTBM1_AUTONOMIC_GANGLIA,
1019,CCLE.JVM3,ACH-000346,CVCL_1320,JVM-3,JVM3,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1020,GDSC.JVM-3,ACH-000346,CVCL_1320,JVM-3,JVM3,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1021,CTRP.JVM-3,ACH-000346,CVCL_1320,JVM-3,JVM3,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1022,CCLE.QGP1,ACH-000347,CVCL_3143,QGP-1,QGP1,QGP1_PANCREAS,
1023,GDSC.QGP-1,ACH-000347,CVCL_3143,QGP-1,QGP1,QGP1_PANCREAS,
1024,gCSI.QGP-1,ACH-000347,CVCL_3143,QGP-1,QGP1,QGP1_PANCREAS,
1025,CTRP.QGP-1,ACH-000347,CVCL_3143,QGP-1,QGP1,QGP1_PANCREAS,
1026,CCLE.RPMI7951,ACH-000348,CVCL_1666,RPMI-7951,RPMI7951,RPMI7951_SKIN,
1027,GDSC.RPMI-7951,ACH-000348,CVCL_1666,RPMI-7951,RPMI7951,RPMI7951_SKIN,
1028,gCSI.RPMI-7951,ACH-000348,CVCL_1666,RPMI-7951,RPMI7951,RPMI7951_SKIN,
1029,CTRP.RPMI-7951,ACH-000348,CVCL_1666,RPMI-7951,RPMI7951,RPMI7951_SKIN,
1030,CCLE.HCC1500,ACH-000349,CVCL_1254,HCC1500,HCC1500,HCC1500_BREAST,
1031,GDSC.HCC1500,ACH-000349,CVCL_1254,HCC1500,HCC1500,HCC1500_BREAST,
1032,CTRP.HCC1500,ACH-000349,CVCL_1254,HCC1500,HCC1500,HCC1500_BREAST,
1033,CCLE.COLO678,ACH-000350,CVCL_1129,COLO-678,COLO678,COLO678_LARGE_INTESTINE,
1034,GDSC.COLO-678,ACH-000350,CVCL_1129,COLO-678,COLO678,COLO678_LARGE_INTESTINE,
1035,gCSI.COLO-678,ACH-000350,CVCL_1129,COLO-678,COLO678,COLO678_LARGE_INTESTINE,
1036,CTRP.COLO-678,ACH-000350,CVCL_1129,COLO-678,COLO678,COLO678_LARGE_INTESTINE,
1037,CCLE.MKN1,ACH-000351,CVCL_1415,MKN1,MKN1,MKN1_STOMACH,
1038,GDSC.MKN1,ACH-000351,CVCL_1415,MKN1,MKN1,MKN1_STOMACH,
1039,gCSI.MKN1,ACH-000351,CVCL_1415,MKN1,MKN1,MKN1_STOMACH,
1040,CTRP.MKN1,ACH-000351,CVCL_1415,MKN1,MKN1,MKN1_STOMACH,
1041,CCLE.HCC1428,ACH-000352,CVCL_1252,HCC1428,HCC1428,HCC1428_BREAST,
1042,GDSC.HCC1428,ACH-000352,CVCL_1252,HCC1428,HCC1428,HCC1428_BREAST,
1043,CTRP.HCC1428,ACH-000352,CVCL_1252,HCC1428,HCC1428,HCC1428_BREAST,
1044,CCLE.TE15,ACH-000353,CVCL_1763,TE-15,TE15,TE15_OESOPHAGUS,
1045,GDSC.TE-15,ACH-000353,CVCL_1763,TE-15,TE15,TE15_OESOPHAGUS,
1046,CTRP.TE-15,ACH-000353,CVCL_1763,TE-15,TE15,TE15_OESOPHAGUS,
1047,CCLE.CAPAN1,ACH-000354,CVCL_0237,Capan-1,CAPAN1,CAPAN1_PANCREAS,
1048,GDSC.CAPAN-1,ACH-000354,CVCL_0237,Capan-1,CAPAN1,CAPAN1_PANCREAS,
1049,gCSI.CAPAN-1,ACH-000354,CVCL_0237,Capan-1,CAPAN1,CAPAN1_PANCREAS,
1050,CTRP.CAPAN-1,ACH-000354,CVCL_0237,Capan-1,CAPAN1,CAPAN1_PANCREAS,
1051,CCLE.NCIH82,ACH-000355,CVCL_1591,NCI-H82,NCIH82,NCIH82_LUNG,
1052,GDSC.NCI-H82,ACH-000355,CVCL_1591,NCI-H82,NCIH82,NCIH82_LUNG,
1053,gCSI.NCI-H82,ACH-000355,CVCL_1591,NCI-H82,NCIH82,NCIH82_LUNG,
1054,CCLE.MKN45,ACH-000356,CVCL_0434,MKN-45,MKN45,MKN45_STOMACH,
1055,GDSC.MKN45,ACH-000356,CVCL_0434,MKN-45,MKN45,MKN45_STOMACH,
1056,gCSI.MKN45,ACH-000356,CVCL_0434,MKN-45,MKN45,MKN45_STOMACH,
1057,CTRP.MKN45,ACH-000356,CVCL_0434,MKN-45,MKN45,MKN45_STOMACH,
1058,CCLE.JEKO1,ACH-000357,CVCL_1865,JeKo-1,JEKO1,JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1059,GDSC.JEKO-1,ACH-000357,CVCL_1865,JeKo-1,JEKO1,JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1060,CTRP.JeKo-1,ACH-000357,CVCL_1865,JeKo-1,JEKO1,JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1061,CCLE.NCIH69,ACH-000358,CVCL_1579,NCI-H69,NCIH69,NCIH69_LUNG,
1062,GDSC.NCI-H69,ACH-000358,CVCL_1579,NCI-H69,NCIH69,NCIH69_LUNG,
1063,CTRP.NCI-H69,ACH-000358,CVCL_1579,NCI-H69,NCIH69,NCIH69_LUNG,
1064,CCLE.MG63,ACH-000359,CVCL_0426,MG-63,MG63,MG63_BONE,
1065,GDSC.MG-63,ACH-000359,CVCL_0426,MG-63,MG63,MG63_BONE,
1066,gCSI.MG-63,ACH-000359,CVCL_0426,MG-63,MG63,MG63_BONE,
1067,CTRP.MG-63,ACH-000359,CVCL_0426,MG-63,MG63,MG63_BONE,
1068,CCLE.NCIH508,ACH-000360,CVCL_1564,NCI-H508,NCIH508,NCIH508_LARGE_INTESTINE,
1069,GDSC.NCI-H508,ACH-000360,CVCL_1564,NCI-H508,NCIH508,NCIH508_LARGE_INTESTINE,
1070,CTRP.NCI-H508,ACH-000360,CVCL_1564,NCI-H508,NCIH508,NCIH508_LARGE_INTESTINE,
1071,CCLE.SKHEP1,ACH-000361,CVCL_0525,SK-HEP-1,SKHEP1,SKHEP1_LIVER,
1072,GDSC.SK-HEP-1,ACH-000361,CVCL_0525,SK-HEP-1,SKHEP1,SKHEP1_LIVER,
1073,gCSI.SK-HEP-1,ACH-000361,CVCL_0525,SK-HEP-1,SKHEP1,SKHEP1_LIVER,
1074,CTRP.SK-HEP-1,ACH-000361,CVCL_0525,SK-HEP-1,SKHEP1,SKHEP1_LIVER,
1075,CCLE.MOLM13,ACH-000362,CVCL_2119,MOLM-13,MOLM13,MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1076,GDSC.MOLM-13,ACH-000362,CVCL_2119,MOLM-13,MOLM13,MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1077,CTRP.MOLM-13,ACH-000362,CVCL_2119,MOLM-13,MOLM13,MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1078,CCLE.SKMM2,ACH-000363,CVCL_1699,SK-MM-2,SKMM2,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1079,GDSC.SK-MM-2,ACH-000363,CVCL_1699,SK-MM-2,SKMM2,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1080,CTRP.SK-MM-2,ACH-000363,CVCL_1699,SK-MM-2,SKMM2,SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1081,CCLE.U2OS,ACH-000364,CVCL_0042,U-2 OS,U2OS,U2OS_BONE,
1082,GDSC.U-2-OS,ACH-000364,CVCL_0042,U-2 OS,U2OS,U2OS_BONE,
1083,gCSI.U-2-OS,ACH-000364,CVCL_0042,U-2 OS,U2OS,U2OS_BONE,
1084,CTRP.U-2-OS,ACH-000364,CVCL_0042,U-2 OS,U2OS,U2OS_BONE,
1085,CCLE.SUDHL4,ACH-000365,CVCL_0539,SU-DHL-4,SUDHL4,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1086,GDSC.SU-DHL-4,ACH-000365,CVCL_0539,SU-DHL-4,SUDHL4,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1087,gCSI.SU-DHL-4,ACH-000365,CVCL_0539,SU-DHL-4,SUDHL4,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1088,CTRP.SU-DHL-4,ACH-000365,CVCL_0539,SU-DHL-4,SUDHL4,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1089,CCLE.SKNDZ,ACH-000366,CVCL_1701,SK-N-DZ,SKNDZ,SKNDZ_AUTONOMIC_GANGLIA,
1090,GDSC.SK-N-DZ,ACH-000366,CVCL_1701,SK-N-DZ,SKNDZ,SKNDZ_AUTONOMIC_GANGLIA,
1091,gCSI.SK-N-DZ,ACH-000366,CVCL_1701,SK-N-DZ,SKNDZ,SKNDZ_AUTONOMIC_GANGLIA,
1092,CTRP.SK-N-DZ,ACH-000366,CVCL_1701,SK-N-DZ,SKNDZ,SKNDZ_AUTONOMIC_GANGLIA,
1093,NCI60.NCI-H226,ACH-000367,CVCL_1544,NCI-H226,NCIH226,NCIH226_LUNG,
1094,CCLE.NCIH226,ACH-000367,CVCL_1544,NCI-H226,NCIH226,NCIH226_LUNG,
1095,GDSC.NCI-H226,ACH-000367,CVCL_1544,NCI-H226,NCIH226,NCIH226_LUNG,
1096,gCSI.NCI-H226,ACH-000367,CVCL_1544,NCI-H226,NCIH226,NCIH226_LUNG,
1097,CTRP.NCI-H226,ACH-000367,CVCL_1544,NCI-H226,NCIH226,NCIH226_LUNG,
1098,CCLE.SNU1105,ACH-000368,CVCL_5010,SNU-1105,SNU1105,SNU1105_CENTRAL_NERVOUS_SYSTEM,
1099,CTRP.SNU-1105,ACH-000368,CVCL_5010,SNU-1105,SNU1105,SNU1105_CENTRAL_NERVOUS_SYSTEM,
1100,CCLE.MOLM16,ACH-000369,CVCL_2120,MOLM-16,MOLM16,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1101,GDSC.MOLM-16,ACH-000369,CVCL_2120,MOLM-16,MOLM16,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1102,CTRP.MOLM-16,ACH-000369,CVCL_2120,MOLM-16,MOLM16,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1103,CCLE.SNU626,ACH-000370,CVCL_5080,SNU-626,SNU626,SNU626_CENTRAL_NERVOUS_SYSTEM,
1104,CTRP.SNU-626,ACH-000370,CVCL_5080,SNU-626,SNU626,SNU626_CENTRAL_NERVOUS_SYSTEM,
1105,CCLE.RL,ACH-000371,CVCL_1660,RL,RL,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1106,GDSC.RL,ACH-000371,CVCL_1660,RL,RL,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1107,gCSI.RL,ACH-000371,CVCL_1660,RL,RL,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1108,CTRP.RL,ACH-000371,CVCL_1660,RL,RL,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1109,CCLE.P12ICHIKAWA,ACH-000372,CVCL_1630,P12-ICHIKAWA,P12ICHIKAWA,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1110,GDSC.P12-ICHIKAWA,ACH-000372,CVCL_1630,P12-ICHIKAWA,P12ICHIKAWA,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1111,CTRP.P12-ICHIKAWA,ACH-000372,CVCL_1630,P12-ICHIKAWA,P12ICHIKAWA,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1112,CCLE.SKM1,ACH-000373,CVCL_0098,SKM-1,SKM1,SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1113,GDSC.SKM-1,ACH-000373,CVCL_0098,SKM-1,SKM1,SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1114,gCSI.SKM-1,ACH-000373,CVCL_0098,SKM-1,SKM1,SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1115,CTRP.SKM-1,ACH-000373,CVCL_0098,SKM-1,SKM1,SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1116,CCLE.HCC1143,ACH-000374,CVCL_1245,HCC1143,HCC1143,HCC1143_BREAST,
1117,GDSC.HCC1143,ACH-000374,CVCL_1245,HCC1143,HCC1143,HCC1143_BREAST,
1118,gCSI.HCC1143,ACH-000374,CVCL_1245,HCC1143,HCC1143,HCC1143_BREAST,
1119,CTRP.HCC1143,ACH-000374,CVCL_1245,HCC1143,HCC1143,HCC1143_BREAST,
1120,CCLE.G402,ACH-000375,CVCL_1221,G-402,G402,G402_SOFT_TISSUE,
1121,GDSC.G-402,ACH-000375,CVCL_1221,G-402,G402,G402_SOFT_TISSUE,
1122,gCSI.G-402,ACH-000375,CVCL_1221,G-402,G402,G402_SOFT_TISSUE,
1123,CTRP.G-402,ACH-000375,CVCL_1221,G-402,G402,G402_SOFT_TISSUE,
1124,NCI60.SF-295,ACH-000376,CVCL_1690,SF-295,SF295,SF295_CENTRAL_NERVOUS_SYSTEM,
1125,CCLE.SF295,ACH-000376,CVCL_1690,SF-295,SF295,SF295_CENTRAL_NERVOUS_SYSTEM,
1126,GDSC.SF295,ACH-000376,CVCL_1690,SF-295,SF295,SF295_CENTRAL_NERVOUS_SYSTEM,
1127,CTRP.SF295,ACH-000376,CVCL_1690,SF-295,SF295,SF295_CENTRAL_NERVOUS_SYSTEM,
1128,CCLE.SNU478,ACH-000377,CVCL_5065,SNU-478,SNU478,SNU478_BILIARY_TRACT,
1129,CTRP.SNU-478,ACH-000377,CVCL_5065,SNU-478,SNU478,SNU478_BILIARY_TRACT,
1130,CCLE.NCIH647,ACH-000378,CVCL_1574,NCI-H647,NCIH647,NCIH647_LUNG,
1131,GDSC.NCI-H647,ACH-000378,CVCL_1574,NCI-H647,NCIH647,NCIH647_LUNG,
1132,gCSI.NCI-H647,ACH-000378,CVCL_1574,NCI-H647,NCIH647,NCIH647_LUNG,
1133,CTRP.NCI-H647,ACH-000378,CVCL_1574,NCI-H647,NCIH647,NCIH647_LUNG,
1134,CCLE.NCIH1781,ACH-000379,CVCL_1494,NCI-H1781,NCIH1781,NCIH1781_LUNG,
1135,GDSC.NCI-H1781,ACH-000379,CVCL_1494,NCI-H1781,NCIH1781,NCIH1781_LUNG,
1136,CCLE.KMS12BM,ACH-000380,CVCL_1334,KMS-12-BM,KMS12BM,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1137,GDSC.KMS-12-BM,ACH-000380,CVCL_1334,KMS-12-BM,KMS12BM,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1138,gCSI.KMS-12-BM,ACH-000380,CVCL_1334,KMS-12-BM,KMS12BM,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1139,CTRP.KMS-12-BM,ACH-000380,CVCL_1334,KMS-12-BM,KMS12BM,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1140,CCLE.T84,ACH-000381,CVCL_0555,T84,T84,T84_LARGE_INTESTINE,
1141,GDSC.T84,ACH-000381,CVCL_0555,T84,T84,T84_LARGE_INTESTINE,
1142,gCSI.T84,ACH-000381,CVCL_0555,T84,T84,T84_LARGE_INTESTINE,
1143,CTRP.T84,ACH-000381,CVCL_0555,T84,T84,T84_LARGE_INTESTINE,
1144,CCLE.CORL24,ACH-000382,CVCL_2409,COR-L24,CORL24,CORL24_LUNG,
1145,CCLE.OE33,ACH-000383,CVCL_0471,OE33,OE33,OE33_OESOPHAGUS,
1146,GDSC.OE33,ACH-000383,CVCL_0471,OE33,OE33,OE33_OESOPHAGUS,
1147,gCSI.OE33,ACH-000383,CVCL_0471,OE33,OE33,OE33_OESOPHAGUS,
1148,CTRP.OE33,ACH-000383,CVCL_0471,OE33,OE33,OE33_OESOPHAGUS,
1149,CCLE.SW780,ACH-000384,CVCL_1728,SW 780,SW780,SW780_URINARY_TRACT,
1150,GDSC.SW780,ACH-000384,CVCL_1728,SW 780,SW780,SW780_URINARY_TRACT,
1151,gCSI.SW780,ACH-000384,CVCL_1728,SW 780,SW780,SW780_URINARY_TRACT,
1152,CCLE.KG1,ACH-000386,CVCL_0374,KG-1,KG1,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1153,GDSC.KG-1,ACH-000386,CVCL_0374,KG-1,KG1,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1154,gCSI.KG-1,ACH-000386,CVCL_0374,KG-1,KG1,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1155,CCLE.TF1,ACH-000387,CVCL_0559,TF-1,TF1,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1156,GDSC.TF-1,ACH-000387,CVCL_0559,TF-1,TF1,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1157,CTRP.TF-1,ACH-000387,CVCL_0559,TF-1,TF1,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1158,CCLE.H4,ACH-000389,CVCL_1239,H4,H4,H4_CENTRAL_NERVOUS_SYSTEM,
1159,GDSC.H4,ACH-000389,CVCL_1239,H4,H4,H4_CENTRAL_NERVOUS_SYSTEM,
1160,CCLE.LUDLU1,ACH-000390,CVCL_2582,LUDLU-1,LUDLU1,LUDLU1_LUNG,
1161,CTRP.LUDLU-1,ACH-000390,CVCL_2582,LUDLU-1,LUDLU1,LUDLU1_LUNG,
1162,CCLE.MHHES1,ACH-000391,CVCL_1411,MHH-ES-1,MHHES1,MHHES1_BONE,
1163,GDSC.MHH-ES-1,ACH-000391,CVCL_1411,MHH-ES-1,MHHES1,MHHES1_BONE,
1164,gCSI.MHH-ES-1,ACH-000391,CVCL_1411,MHH-ES-1,MHHES1,MHHES1_BONE,
1165,CTRP.MHH-ES-1,ACH-000391,CVCL_1411,MHH-ES-1,MHHES1,MHHES1_BONE,
1166,CCLE.CALU3,ACH-000392,CVCL_0609,Calu-3,CALU3,CALU3_LUNG,
1167,GDSC.Calu-3,ACH-000392,CVCL_0609,Calu-3,CALU3,CALU3_LUNG,
1168,gCSI.CALU-3,ACH-000392,CVCL_0609,Calu-3,CALU3,CALU3_LUNG,
1169,CTRP.Calu-3,ACH-000392,CVCL_0609,Calu-3,CALU3,CALU3_LUNG,
1170,CCLE.HLF,ACH-000393,CVCL_2947,HLF,HLF,HLF_LIVER,
1171,gCSI.HLF,ACH-000393,CVCL_2947,HLF,HLF,HLF_LIVER,
1172,CTRP.HLF,ACH-000393,CVCL_2947,HLF,HLF,HLF_LIVER,
1173,CCLE.NCIH2081,ACH-000394,CVCL_1522,NCI-H2081,NCIH2081,NCIH2081_LUNG,
1174,GDSC.NCI-H2081,ACH-000394,CVCL_1522,NCI-H2081,NCIH2081,NCIH2081_LUNG,
1175,CTRP.NCI-H2081,ACH-000394,CVCL_1522,NCI-H2081,NCIH2081,NCIH2081_LUNG,
1176,CCLE.NCIH520,ACH-000395,CVCL_1566,NCI-H520,NCIH520,NCIH520_LUNG,
1177,GDSC.NCI-H520,ACH-000395,CVCL_1566,NCI-H520,NCIH520,NCIH520_LUNG,
1178,gCSI.NCI-H520,ACH-000395,CVCL_1566,NCI-H520,NCIH520,NCIH520_LUNG,
1179,CTRP.NCI-H520,ACH-000395,CVCL_1566,NCI-H520,NCIH520,NCIH520_LUNG,
1180,CCLE.J82,ACH-000396,CVCL_0359,J82,J82,J82_URINARY_TRACT,
1181,GDSC.J82,ACH-000396,CVCL_0359,J82,J82,J82_URINARY_TRACT,
1182,CTRP.J82,ACH-000396,CVCL_0359,J82,J82,J82_URINARY_TRACT,
1183,CCLE.TEN,ACH-000397,CVCL_E063,TEN,TEN,TEN_ENDOMETRIUM,
1184,CCLE.NCIH2196,ACH-000399,CVCL_1539,NCI-H2196,NCIH2196,NCIH2196_LUNG,
1185,GDSC.NCI-H2196,ACH-000399,CVCL_1539,NCI-H2196,NCIH2196,NCIH2196_LUNG,
1186,CTRP.NCI-H2196,ACH-000399,CVCL_1539,NCI-H2196,NCIH2196,NCIH2196_LUNG,
1187,CCLE.SKCO1,ACH-000400,CVCL_0626,SK-CO-1,SKCO1,SKCO1_LARGE_INTESTINE,
1188,GDSC.SK-CO-1,ACH-000400,CVCL_0626,SK-CO-1,SKCO1,SKCO1_LARGE_INTESTINE,
1189,gCSI.SK-CO-1,ACH-000400,CVCL_0626,SK-CO-1,SKCO1,SKCO1_LARGE_INTESTINE,
1190,CTRP.SK-CO-1,ACH-000400,CVCL_0626,SK-CO-1,SKCO1,SKCO1_LARGE_INTESTINE,
1191,CCLE.COLO800,ACH-000401,CVCL_1135,COLO-800,COLO800,COLO800_SKIN,
1192,GDSC.COLO-800,ACH-000401,CVCL_1135,COLO-800,COLO800,COLO800_SKIN,
1193,gCSI.COLO-800,ACH-000401,CVCL_1135,COLO-800,COLO800,COLO800_SKIN,
1194,CTRP.COLO-800,ACH-000401,CVCL_1135,COLO-800,COLO800,COLO800_SKIN,
1195,CCLE.BL70,ACH-000402,CVCL_1088,BL-70,BL70,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1196,GDSC.BL-70,ACH-000402,CVCL_1088,BL-70,BL70,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1197,CTRP.BL-70,ACH-000402,CVCL_1088,BL-70,BL70,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1198,CCLE.NCIH747,ACH-000403,CVCL_1587,NCI-H747,NCIH747,NCIH747_LARGE_INTESTINE,
1199,GDSC.NCI-H747,ACH-000403,CVCL_1587,NCI-H747,NCIH747,NCIH747_LARGE_INTESTINE,
1200,CTRP.NCI-H747,ACH-000403,CVCL_1587,NCI-H747,NCIH747,NCIH747_LARGE_INTESTINE,
1201,CCLE.K029AX,ACH-000404,CVCL_8784,K029AX,K029AX,K029AX_SKIN,
1202,CTRP.K029AX,ACH-000404,CVCL_8784,K029AX,K029AX,K029AX_SKIN,
1203,CCLE.MEC1,ACH-000405,CVCL_1870,MEC-1,MEC1,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1204,GDSC.MEC-1,ACH-000405,CVCL_1870,MEC-1,MEC1,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1205,CTRP.MEC-1,ACH-000405,CVCL_1870,MEC-1,MEC1,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1206,CCLE.U937,ACH-000406,CVCL_0007,U-937,U937,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1207,gCSI.U-937,ACH-000406,CVCL_0007,U-937,U937,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1208,CTRP.U-937,ACH-000406,CVCL_0007,U-937,U937,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
1209,CCLE.SNU685,ACH-000407,CVCL_5083,SNU-685,SNU685,SNU685_ENDOMETRIUM,
